ds,group_1,markup,orders_num,algo_1_markup,algo_2_markup,algo_3_markup,algo_4_markup,algo_5_markup
20231008,group_1000,0.01,37050.0,0.06,0.02,0.01,0.02,0.05
20231008,group_1000,0.03,34168.89,0.06,0.02,0.01,0.02,0.05
20231008,group_1000,0.04,38100.0,0.06,0.02,0.01,0.02,0.05
20231008,group_1000,0.05,32920.0,0.06,0.02,0.01,0.02,0.05
20231008,group_1001,0.01,29882.86,0.04,0.06,0.04,0.02,0.0
20231008,group_1001,0.02,49193.33,0.04,0.06,0.04,0.02,0.0
20231008,group_1001,0.03,26202.22,0.04,0.06,0.04,0.02,0.0
20231008,group_1001,0.04,20320.0,0.04,0.06,0.04,0.02,0.0
20231008,group_1002,0.01,52864.0,0.06,0.01,0.05,0.01,0.05
20231008,group_1002,0.02,55920.0,0.06,0.01,0.05,0.01,0.05
20231008,group_1002,0.03,57550.0,0.06,0.01,0.05,0.01,0.05
20231008,group_1002,0.04,49637.5,0.06,0.01,0.05,0.01,0.05
20231008,group_1002,0.06,48880.0,0.06,0.01,0.05,0.01,0.05
20231008,group_1003,0.02,2660.0,0.05,0.0,0.06,0.06,0.0
20231008,group_1003,0.03,3185.71,0.05,0.0,0.06,0.06,0.0
20231008,group_1003,0.05,3102.22,0.05,0.0,0.06,0.06,0.0
20231008,group_1003,0.06,6480.0,0.05,0.0,0.06,0.06,0.0
20231008,group_1004,0.02,4426.67,0.06,0.01,0.02,0.03,0.05
20231008,group_1004,0.03,2945.0,0.06,0.01,0.02,0.03,0.05
20231008,group_1004,0.04,2952.0,0.06,0.01,0.02,0.03,0.05
20231008,group_1004,0.06,3020.0,0.06,0.01,0.02,0.03,0.05
20231008,group_1005,0.01,6420.0,0.0,0.01,0.04,0.01,0.05
20231008,group_1005,0.03,7727.5,0.0,0.01,0.04,0.01,0.05
20231008,group_1005,0.04,10280.0,0.0,0.01,0.04,0.01,0.05
20231008,group_1005,0.05,7180.0,0.0,0.01,0.04,0.01,0.05
20231008,group_1006,0.02,16660.0,0.03,0.04,0.03,0.04,0.06
20231008,group_1006,0.03,23451.11,0.03,0.04,0.03,0.04,0.06
20231008,group_1006,0.04,22860.0,0.03,0.04,0.03,0.04,0.06
20231008,group_1006,0.06,25410.0,0.03,0.04,0.03,0.04,0.06
20231008,group_1007,0.01,18311.43,0.06,0.04,0.04,0.02,0.03
20231008,group_1007,0.02,15412.0,0.06,0.04,0.04,0.02,0.03
20231008,group_1007,0.03,19987.5,0.06,0.04,0.04,0.02,0.03
20231008,group_1008,0.03,15650.0,0.05,0.01,0.05,0.04,0.03
20231008,group_1008,0.04,20190.0,0.05,0.01,0.05,0.04,0.03
20231008,group_1008,0.05,22405.0,0.05,0.01,0.05,0.04,0.03
20231008,group_1009,0.01,13615.0,0.01,0.03,0.01,0.06,0.01
20231008,group_1009,0.03,18595.0,0.01,0.03,0.01,0.06,0.01
20231008,group_1009,0.04,14702.5,0.01,0.03,0.01,0.06,0.01
20231008,group_1010,0.03,20620.0,0.06,0.05,0.03,0.04,0.04
20231008,group_1010,0.04,26128.57,0.06,0.05,0.03,0.04,0.04
20231008,group_1010,0.05,20273.33,0.06,0.05,0.03,0.04,0.04
20231008,group_1010,0.06,20850.0,0.06,0.05,0.03,0.04,0.04
20231008,group_1011,0.02,4400.0,0.04,0.05,0.06,0.02,0.02
20231008,group_1011,0.03,3248.57,0.04,0.05,0.06,0.02,0.02
20231008,group_1011,0.04,3160.0,0.04,0.05,0.06,0.02,0.02
20231008,group_1011,0.05,6075.0,0.04,0.05,0.06,0.02,0.02
20231008,group_1012,0.01,4953.33,0.03,0.0,0.01,0.06,0.02
20231008,group_1012,0.02,5730.0,0.03,0.0,0.01,0.06,0.02
20231008,group_1012,0.03,5957.5,0.03,0.0,0.01,0.06,0.02
20231008,group_1012,0.04,5480.0,0.03,0.0,0.01,0.06,0.02
20231008,group_1012,0.05,7070.0,0.03,0.0,0.01,0.06,0.02
20231008,group_1013,0.01,2336.0,0.0,0.0,0.04,0.03,0.05
20231008,group_1013,0.02,2080.0,0.0,0.0,0.04,0.03,0.05
20231008,group_1013,0.03,2586.67,0.0,0.0,0.04,0.03,0.05
20231008,group_1013,0.04,2180.0,0.0,0.0,0.04,0.03,0.05
20231008,group_1014,0.01,3595.0,0.02,0.05,0.06,0.0,0.0
20231008,group_1014,0.03,4266.67,0.02,0.05,0.06,0.0,0.0
20231008,group_1014,0.04,3450.0,0.02,0.05,0.06,0.0,0.0
20231008,group_1014,0.05,2725.71,0.02,0.05,0.06,0.0,0.0
20231008,group_1015,0.01,5790.0,0.01,0.0,0.0,0.06,0.0
20231008,group_1015,0.02,4436.67,0.01,0.0,0.0,0.06,0.0
20231008,group_1015,0.03,5624.44,0.01,0.0,0.0,0.06,0.0
20231008,group_1015,0.04,3380.0,0.01,0.0,0.0,0.06,0.0
20231008,group_1016,0.02,31048.0,0.0,0.03,0.04,0.05,0.03
20231008,group_1016,0.03,35280.0,0.0,0.03,0.04,0.05,0.03
20231008,group_1016,0.04,34500.0,0.0,0.03,0.04,0.05,0.03
20231008,group_1016,0.05,25651.43,0.0,0.03,0.04,0.05,0.03
20231008,group_1016,0.06,29040.0,0.0,0.03,0.04,0.05,0.03
20231008,group_1017,0.01,26005.0,0.05,0.03,0.01,0.02,0.05
20231008,group_1017,0.02,22450.0,0.05,0.03,0.01,0.02,0.05
20231008,group_1017,0.03,22555.0,0.05,0.03,0.01,0.02,0.05
20231008,group_1017,0.04,26236.67,0.05,0.03,0.01,0.02,0.05
20231008,group_1018,0.01,28225.0,0.03,0.01,0.04,0.0,0.06
20231008,group_1018,0.03,40040.0,0.03,0.01,0.04,0.0,0.06
20231008,group_1018,0.04,34834.29,0.03,0.01,0.04,0.0,0.06
20231008,group_1018,0.05,33602.86,0.03,0.01,0.04,0.0,0.06
20231008,group_1019,0.01,1075.0,0.01,0.0,0.06,0.05,0.01
20231008,group_1019,0.02,860.0,0.01,0.0,0.06,0.05,0.01
20231008,group_1019,0.03,1002.5,0.01,0.0,0.06,0.05,0.01
20231008,group_1019,0.04,900.0,0.01,0.0,0.06,0.05,0.01
20231008,group_1019,0.05,1150.0,0.01,0.0,0.06,0.05,0.01
20231008,group_1020,0.03,80125.0,0.05,0.05,0.01,0.0,0.04
20231008,group_1020,0.04,67492.0,0.05,0.05,0.01,0.0,0.04
20231008,group_1020,0.05,71341.82,0.05,0.05,0.01,0.0,0.04
20231008,group_1021,0.01,480.0,0.04,0.04,0.04,0.04,0.05
20231008,group_1021,0.02,456.0,0.04,0.04,0.04,0.04,0.05
20231008,group_1021,0.03,426.67,0.04,0.04,0.04,0.04,0.05
20231008,group_1021,0.04,220.0,0.04,0.04,0.04,0.04,0.05
20231008,group_1021,0.06,290.0,0.04,0.04,0.04,0.04,0.05
20231008,group_1022,0.03,974.29,0.0,0.04,0.06,0.02,0.05
20231008,group_1022,0.04,583.33,0.0,0.04,0.06,0.02,0.05
20231008,group_1022,0.05,1326.67,0.0,0.04,0.06,0.02,0.05
20231008,group_1022,0.06,1035.0,0.0,0.04,0.06,0.02,0.05
20231008,group_1023,0.01,5293.33,0.04,0.04,0.05,0.05,0.02
20231008,group_1023,0.03,4095.56,0.04,0.04,0.05,0.05,0.02
20231008,group_1023,0.04,9940.0,0.04,0.04,0.05,0.05,0.02
20231008,group_1023,0.05,8465.0,0.04,0.04,0.05,0.05,0.02
20231008,group_1024,0.03,10033.33,0.06,0.06,0.04,0.04,0.05
20231008,group_1024,0.04,12325.71,0.06,0.06,0.04,0.04,0.05
20231008,group_1024,0.06,10385.0,0.06,0.06,0.04,0.04,0.05
20231008,group_1025,0.03,6217.5,0.03,0.02,0.02,0.03,0.03
20231008,group_1025,0.04,8575.0,0.03,0.02,0.02,0.03,0.03
20231008,group_1025,0.05,3100.0,0.03,0.02,0.02,0.03,0.03
20231008,group_1026,0.01,4865.0,0.0,0.01,0.03,0.01,0.03
20231008,group_1026,0.02,4856.67,0.0,0.01,0.03,0.01,0.03
20231008,group_1026,0.03,3988.89,0.0,0.01,0.03,0.01,0.03
20231008,group_1026,0.04,2480.0,0.0,0.01,0.03,0.01,0.03
20231008,group_1027,0.03,7772.5,0.02,0.0,0.03,0.04,0.0
20231008,group_1027,0.04,5880.0,0.02,0.0,0.03,0.04,0.0
20231008,group_1027,0.05,5186.67,0.02,0.0,0.03,0.04,0.0
20231008,group_1027,0.06,6104.0,0.02,0.0,0.03,0.04,0.0
20231008,group_1028,0.02,13630.0,0.0,0.02,0.06,0.02,0.03
20231008,group_1028,0.03,14982.22,0.0,0.02,0.06,0.02,0.03
20231008,group_1028,0.04,9520.0,0.0,0.02,0.06,0.02,0.03
20231008,group_1028,0.05,13410.0,0.0,0.02,0.06,0.02,0.03
20231008,group_1029,0.01,18236.67,0.05,0.04,0.05,0.0,0.06
20231008,group_1029,0.02,15913.33,0.05,0.04,0.05,0.0,0.06
20231008,group_1029,0.03,13046.67,0.05,0.04,0.05,0.0,0.06
20231008,group_1029,0.04,20860.0,0.05,0.04,0.05,0.0,0.06
20231008,group_1029,0.05,12860.0,0.05,0.04,0.05,0.0,0.06
20231008,group_1030,0.01,25650.0,0.06,0.03,0.01,0.05,0.06
20231008,group_1030,0.03,9410.0,0.06,0.03,0.01,0.05,0.06
20231008,group_1030,0.04,21055.0,0.06,0.03,0.01,0.05,0.06
20231008,group_1030,0.05,12044.44,0.06,0.03,0.01,0.05,0.06
20231008,group_1030,0.06,7500.0,0.06,0.03,0.01,0.05,0.06
20231008,group_1031,0.01,674.29,0.02,0.06,0.01,0.04,0.0
20231008,group_1031,0.02,576.0,0.02,0.06,0.01,0.04,0.0
20231008,group_1031,0.03,1190.0,0.02,0.06,0.01,0.04,0.0
20231008,group_1031,0.04,520.0,0.02,0.06,0.01,0.04,0.0
20231008,group_1032,0.01,912.0,0.04,0.02,0.03,0.03,0.04
20231008,group_1032,0.02,2313.33,0.04,0.02,0.03,0.03,0.04
20231008,group_1032,0.03,1171.43,0.04,0.02,0.03,0.03,0.04
20231008,group_1032,0.04,1240.0,0.04,0.02,0.03,0.03,0.04
20231008,group_1033,0.01,100.0,0.0,0.03,0.0,0.05,0.03
20231008,group_1033,0.02,290.0,0.0,0.03,0.0,0.05,0.03
20231008,group_1033,0.03,111.43,0.0,0.03,0.0,0.05,0.03
20231008,group_1033,0.04,190.0,0.0,0.03,0.0,0.05,0.03
20231008,group_1033,0.05,170.0,0.0,0.03,0.0,0.05,0.03
20231008,group_1033,0.06,45.0,0.0,0.03,0.0,0.05,0.03
20231008,group_1034,0.01,30.0,0.04,0.02,0.01,0.03,0.03
20231008,group_1034,0.02,77.14,0.04,0.02,0.01,0.03,0.03
20231008,group_1034,0.03,40.0,0.04,0.02,0.01,0.03,0.03
20231008,group_1034,0.04,60.0,0.04,0.02,0.01,0.03,0.03
20231008,group_1035,0.02,8088.0,0.02,0.04,0.05,0.04,0.05
20231008,group_1035,0.03,6564.0,0.02,0.04,0.05,0.04,0.05
20231008,group_1035,0.04,6176.67,0.02,0.04,0.05,0.04,0.05
20231008,group_1035,0.05,6375.0,0.02,0.04,0.05,0.04,0.05
20231008,group_1036,0.01,72.0,0.06,0.03,0.05,0.04,0.0
20231008,group_1036,0.03,160.0,0.06,0.03,0.05,0.04,0.0
20231008,group_1036,0.04,60.0,0.06,0.03,0.05,0.04,0.0
20231008,group_1036,0.05,200.0,0.06,0.03,0.05,0.04,0.0
20231008,group_1036,0.06,78.0,0.06,0.03,0.05,0.04,0.0
20231008,group_1037,0.01,666.67,0.0,0.03,0.0,0.04,0.05
20231008,group_1037,0.03,610.0,0.0,0.03,0.0,0.04,0.05
20231008,group_1038,0.01,180.0,0.01,0.06,0.03,0.03,0.03
20231008,group_1038,0.03,100.0,0.01,0.06,0.03,0.03,0.03
20231008,group_1038,0.04,270.0,0.01,0.06,0.03,0.03,0.03
20231008,group_1038,0.06,453.33,0.01,0.06,0.03,0.03,0.03
20231009,group_1000,0.01,33475.0,0.0,0.04,0.04,0.01,0.05
20231009,group_1000,0.03,36517.78,0.0,0.04,0.04,0.01,0.05
20231009,group_1000,0.04,35420.0,0.0,0.04,0.04,0.01,0.05
20231009,group_1000,0.05,39493.33,0.0,0.04,0.04,0.01,0.05
20231009,group_1001,0.01,31008.57,0.03,0.01,0.01,0.01,0.0
20231009,group_1001,0.02,18353.33,0.03,0.01,0.01,0.01,0.0
20231009,group_1001,0.03,16651.11,0.03,0.01,0.01,0.01,0.0
20231009,group_1001,0.04,15680.0,0.03,0.01,0.01,0.01,0.0
20231009,group_1002,0.01,50656.67,0.03,0.06,0.03,0.05,0.05
20231009,group_1002,0.03,47210.0,0.03,0.06,0.03,0.05,0.05
20231009,group_1002,0.04,41275.0,0.03,0.06,0.03,0.05,0.05
20231009,group_1002,0.06,41995.0,0.03,0.06,0.03,0.05,0.05
20231009,group_1003,0.02,3133.33,0.05,0.05,0.03,0.0,0.0
20231009,group_1003,0.03,2856.67,0.05,0.05,0.03,0.0,0.0
20231009,group_1003,0.05,3028.0,0.05,0.05,0.03,0.0,0.0
20231009,group_1003,0.06,5900.0,0.05,0.05,0.03,0.0,0.0
20231009,group_1004,0.02,3030.0,0.03,0.01,0.03,0.05,0.01
20231009,group_1004,0.03,3592.0,0.03,0.01,0.03,0.05,0.01
20231009,group_1004,0.04,3510.0,0.03,0.01,0.03,0.05,0.01
20231009,group_1004,0.06,3975.0,0.03,0.01,0.03,0.05,0.01
20231009,group_1005,0.01,5490.0,0.06,0.01,0.05,0.04,0.0
20231009,group_1005,0.03,5987.5,0.06,0.01,0.05,0.04,0.0
20231009,group_1005,0.04,5500.0,0.06,0.01,0.05,0.04,0.0
20231009,group_1005,0.05,6424.0,0.06,0.01,0.05,0.04,0.0
20231009,group_1006,0.02,21700.0,0.01,0.04,0.04,0.04,0.05
20231009,group_1006,0.03,25605.0,0.01,0.04,0.04,0.04,0.05
20231009,group_1006,0.04,25797.14,0.01,0.04,0.04,0.04,0.05
20231009,group_1006,0.06,21535.0,0.01,0.04,0.04,0.04,0.05
20231009,group_1007,0.01,21095.56,0.0,0.03,0.05,0.01,0.0
20231009,group_1007,0.02,14630.0,0.0,0.03,0.05,0.01,0.0
20231009,group_1007,0.03,18440.0,0.0,0.03,0.05,0.01,0.0
20231009,group_1008,0.03,14952.5,0.0,0.06,0.05,0.02,0.05
20231009,group_1008,0.04,14882.5,0.0,0.06,0.05,0.02,0.05
20231009,group_1008,0.05,16595.0,0.0,0.06,0.05,0.02,0.05
20231009,group_1009,0.01,17730.0,0.01,0.02,0.04,0.06,0.04
20231009,group_1009,0.03,19542.5,0.01,0.02,0.04,0.06,0.04
20231009,group_1009,0.04,12682.5,0.01,0.02,0.04,0.06,0.04
20231009,group_1010,0.03,25380.0,0.0,0.03,0.04,0.03,0.06
20231009,group_1010,0.04,31673.33,0.0,0.03,0.04,0.03,0.06
20231009,group_1010,0.05,23900.0,0.0,0.03,0.04,0.03,0.06
20231009,group_1010,0.06,25305.71,0.0,0.03,0.04,0.03,0.06
20231009,group_1011,0.01,3400.0,0.05,0.03,0.04,0.04,0.06
20231009,group_1011,0.02,3676.67,0.05,0.03,0.04,0.04,0.06
20231009,group_1011,0.03,3248.89,0.05,0.03,0.04,0.04,0.06
20231009,group_1011,0.05,1775.0,0.05,0.03,0.04,0.04,0.06
20231009,group_1012,0.01,5660.0,0.03,0.05,0.01,0.03,0.05
20231009,group_1012,0.02,7680.0,0.03,0.05,0.01,0.03,0.05
20231009,group_1012,0.03,6122.5,0.03,0.05,0.01,0.03,0.05
20231009,group_1012,0.05,4965.0,0.03,0.05,0.01,0.03,0.05
20231009,group_1013,0.01,2341.82,0.02,0.04,0.02,0.03,0.04
20231009,group_1013,0.02,1864.0,0.02,0.04,0.02,0.03,0.04
20231009,group_1013,0.03,2233.33,0.02,0.04,0.02,0.03,0.04
20231009,group_1013,0.04,1520.0,0.02,0.04,0.02,0.03,0.04
20231009,group_1014,0.01,2985.0,0.01,0.01,0.01,0.02,0.0
20231009,group_1014,0.03,3560.0,0.01,0.01,0.01,0.02,0.0
20231009,group_1014,0.04,3626.67,0.01,0.01,0.01,0.02,0.0
20231009,group_1014,0.05,2805.0,0.01,0.01,0.01,0.02,0.0
20231009,group_1014,0.06,6013.33,0.01,0.01,0.01,0.02,0.0
20231009,group_1015,0.01,4140.0,0.05,0.04,0.06,0.04,0.0
20231009,group_1015,0.02,3266.67,0.05,0.04,0.06,0.04,0.0
20231009,group_1015,0.03,3366.67,0.05,0.04,0.06,0.04,0.0
20231009,group_1015,0.04,3955.0,0.05,0.04,0.06,0.04,0.0
20231009,group_1016,0.02,27510.0,0.05,0.05,0.05,0.05,0.0
20231009,group_1016,0.03,36224.0,0.05,0.05,0.05,0.05,0.0
20231009,group_1016,0.05,25028.57,0.05,0.05,0.05,0.05,0.0
20231009,group_1016,0.06,23535.0,0.05,0.05,0.05,0.05,0.0
20231009,group_1017,0.01,24275.0,0.04,0.0,0.02,0.04,0.03
20231009,group_1017,0.02,25010.0,0.04,0.0,0.02,0.04,0.03
20231009,group_1017,0.03,22146.67,0.04,0.0,0.02,0.04,0.03
20231009,group_1017,0.04,20013.33,0.04,0.0,0.02,0.04,0.03
20231009,group_1018,0.01,32945.0,0.02,0.01,0.03,0.02,0.0
20231009,group_1018,0.03,21490.0,0.02,0.01,0.03,0.02,0.0
20231009,group_1018,0.04,29425.71,0.02,0.01,0.03,0.02,0.0
20231009,group_1018,0.05,50902.86,0.02,0.01,0.03,0.02,0.0
20231009,group_1019,0.01,830.0,0.06,0.02,0.02,0.04,0.06
20231009,group_1019,0.02,9040.0,0.06,0.02,0.02,0.04,0.06
20231009,group_1019,0.03,997.78,0.06,0.02,0.02,0.04,0.06
20231009,group_1019,0.04,1553.33,0.06,0.02,0.02,0.04,0.06
20231009,group_1019,0.05,11040.0,0.06,0.02,0.02,0.04,0.06
20231009,group_1020,0.03,65066.67,0.06,0.03,0.05,0.05,0.03
20231009,group_1020,0.04,73108.0,0.06,0.03,0.05,0.05,0.03
20231009,group_1020,0.05,80780.0,0.06,0.03,0.05,0.05,0.03
20231009,group_1021,0.01,456.67,0.02,0.02,0.04,0.03,0.02
20231009,group_1021,0.02,680.0,0.02,0.02,0.04,0.03,0.02
20231009,group_1021,0.03,465.0,0.02,0.02,0.04,0.03,0.02
20231009,group_1021,0.04,160.0,0.02,0.02,0.04,0.03,0.02
20231009,group_1021,0.06,735.0,0.02,0.02,0.04,0.03,0.02
20231009,group_1022,0.02,760.0,0.0,0.06,0.0,0.02,0.0
20231009,group_1022,0.03,1020.0,0.0,0.06,0.0,0.02,0.0
20231009,group_1022,0.04,636.67,0.0,0.06,0.0,0.02,0.0
20231009,group_1022,0.05,1113.33,0.0,0.06,0.0,0.02,0.0
20231009,group_1022,0.06,1140.0,0.0,0.06,0.0,0.02,0.0
20231009,group_1023,0.01,5013.33,0.04,0.02,0.0,0.06,0.03
20231009,group_1023,0.02,4400.0,0.04,0.02,0.0,0.06,0.03
20231009,group_1023,0.03,5220.0,0.04,0.02,0.0,0.06,0.03
20231009,group_1023,0.04,4120.0,0.04,0.02,0.0,0.06,0.03
20231009,group_1023,0.05,4835.0,0.04,0.02,0.0,0.06,0.03
20231009,group_1024,0.03,10788.89,0.05,0.02,0.04,0.02,0.02
20231009,group_1024,0.04,10902.86,0.05,0.02,0.04,0.02,0.02
20231009,group_1024,0.06,8550.0,0.05,0.02,0.04,0.02,0.02
20231009,group_1025,0.03,3155.0,0.03,0.02,0.01,0.02,0.01
20231009,group_1025,0.04,4840.0,0.03,0.02,0.01,0.02,0.01
20231009,group_1025,0.05,4610.0,0.03,0.02,0.01,0.02,0.01
20231009,group_1026,0.01,4230.0,0.04,0.02,0.01,0.02,0.05
20231009,group_1026,0.02,3713.33,0.04,0.02,0.01,0.02,0.05
20231009,group_1026,0.03,3251.11,0.04,0.02,0.01,0.02,0.05
20231009,group_1026,0.05,5440.0,0.04,0.02,0.01,0.02,0.05
20231009,group_1027,0.03,6912.5,0.02,0.03,0.05,0.0,0.03
20231009,group_1027,0.04,13000.0,0.02,0.03,0.05,0.0,0.03
20231009,group_1027,0.05,6190.0,0.02,0.03,0.05,0.0,0.03
20231009,group_1027,0.06,5768.0,0.02,0.03,0.05,0.0,0.03
20231009,group_1028,0.02,13193.33,0.0,0.04,0.06,0.04,0.05
20231009,group_1028,0.03,17770.0,0.0,0.04,0.06,0.04,0.05
20231009,group_1028,0.04,13680.0,0.0,0.04,0.06,0.04,0.05
20231009,group_1028,0.05,10095.0,0.0,0.04,0.06,0.04,0.05
20231009,group_1029,0.01,12950.0,0.02,0.01,0.06,0.02,0.04
20231009,group_1029,0.02,14256.67,0.02,0.01,0.06,0.02,0.04
20231009,group_1029,0.03,15066.67,0.02,0.01,0.06,0.02,0.04
20231009,group_1029,0.04,10200.0,0.02,0.01,0.06,0.02,0.04
20231009,group_1029,0.05,13815.0,0.02,0.01,0.06,0.02,0.04
20231009,group_1030,0.01,9135.0,0.0,0.03,0.03,0.02,0.0
20231009,group_1030,0.03,7420.0,0.0,0.03,0.03,0.02,0.0
20231009,group_1030,0.04,17560.0,0.0,0.03,0.03,0.02,0.0
20231009,group_1030,0.05,17414.0,0.0,0.03,0.03,0.02,0.0
20231009,group_1030,0.06,13170.0,0.0,0.03,0.03,0.02,0.0
20231009,group_1031,0.01,2425.71,0.0,0.05,0.06,0.01,0.01
20231009,group_1031,0.02,822.5,0.0,0.05,0.06,0.01,0.01
20231009,group_1031,0.03,665.0,0.0,0.05,0.06,0.01,0.01
20231009,group_1031,0.04,660.0,0.0,0.05,0.06,0.01,0.01
20231009,group_1032,0.01,1180.0,0.04,0.02,0.02,0.02,0.06
20231009,group_1032,0.02,680.0,0.04,0.02,0.02,0.02,0.06
20231009,group_1032,0.03,852.0,0.04,0.02,0.02,0.02,0.06
20231009,group_1032,0.04,625.0,0.04,0.02,0.02,0.02,0.06
20231009,group_1033,0.01,30.0,0.05,0.0,0.03,0.01,0.05
20231009,group_1033,0.03,231.43,0.05,0.0,0.03,0.01,0.05
20231009,group_1033,0.04,145.0,0.05,0.0,0.03,0.01,0.05
20231009,group_1033,0.05,220.0,0.05,0.0,0.03,0.01,0.05
20231009,group_1033,0.06,126.67,0.05,0.0,0.03,0.01,0.05
20231009,group_1034,0.01,40.0,0.04,0.05,0.0,0.05,0.06
20231009,group_1034,0.02,186.67,0.04,0.05,0.0,0.05,0.06
20231009,group_1034,0.03,156.0,0.04,0.05,0.0,0.05,0.06
20231009,group_1034,0.04,200.0,0.04,0.05,0.0,0.05,0.06
20231009,group_1035,0.02,7588.0,0.0,0.01,0.02,0.06,0.02
20231009,group_1035,0.03,7464.0,0.0,0.01,0.02,0.06,0.02
20231009,group_1035,0.04,6056.67,0.0,0.01,0.02,0.06,0.02
20231009,group_1035,0.05,5715.0,0.0,0.01,0.02,0.06,0.02
20231009,group_1036,0.01,93.33,0.03,0.04,0.0,0.0,0.04
20231009,group_1036,0.03,144.0,0.03,0.04,0.0,0.0,0.04
20231009,group_1036,0.04,93.33,0.03,0.04,0.0,0.0,0.04
20231009,group_1036,0.06,212.0,0.03,0.04,0.0,0.0,0.04
20231009,group_1037,0.01,625.56,0.06,0.05,0.03,0.01,0.06
20231009,group_1037,0.03,480.0,0.06,0.05,0.03,0.01,0.06
20231009,group_1038,0.01,60.0,0.0,0.03,0.03,0.02,0.03
20231009,group_1038,0.03,70.0,0.0,0.03,0.03,0.02,0.03
20231009,group_1038,0.06,53.33,0.0,0.03,0.03,0.02,0.03
20231010,group_1000,0.01,36930.0,0.04,0.03,0.05,0.02,0.01
20231010,group_1000,0.03,38462.22,0.04,0.03,0.05,0.02,0.01
20231010,group_1000,0.04,42880.0,0.04,0.03,0.05,0.02,0.01
20231010,group_1000,0.05,36960.0,0.04,0.03,0.05,0.02,0.01
20231010,group_1001,0.01,23974.29,0.03,0.06,0.06,0.0,0.0
20231010,group_1001,0.02,40806.67,0.03,0.06,0.06,0.0,0.0
20231010,group_1001,0.03,27440.0,0.03,0.06,0.06,0.0,0.0
20231010,group_1001,0.04,17500.0,0.03,0.06,0.06,0.0,0.0
20231010,group_1002,0.01,69232.0,0.0,0.0,0.02,0.01,0.06
20231010,group_1002,0.02,64960.0,0.0,0.0,0.02,0.01,0.06
20231010,group_1002,0.03,49490.0,0.0,0.0,0.02,0.01,0.06
20231010,group_1002,0.04,51037.5,0.0,0.0,0.02,0.01,0.06
20231010,group_1002,0.06,53900.0,0.0,0.0,0.02,0.01,0.06
20231010,group_1003,0.02,3335.0,0.0,0.04,0.02,0.05,0.02
20231010,group_1003,0.03,5608.0,0.0,0.04,0.02,0.05,0.02
20231010,group_1003,0.05,3267.27,0.0,0.04,0.02,0.05,0.02
20231010,group_1004,0.02,2770.0,0.01,0.06,0.0,0.05,0.01
20231010,group_1004,0.03,2928.0,0.01,0.06,0.0,0.05,0.01
20231010,group_1004,0.04,4228.57,0.01,0.06,0.0,0.05,0.01
20231010,group_1004,0.06,2715.0,0.01,0.06,0.0,0.05,0.01
20231010,group_1005,0.01,8525.0,0.02,0.02,0.01,0.0,0.05
20231010,group_1005,0.03,5790.0,0.02,0.02,0.01,0.0,0.05
20231010,group_1005,0.04,9700.0,0.02,0.02,0.01,0.0,0.05
20231010,group_1005,0.05,7585.0,0.02,0.02,0.01,0.0,0.05
20231010,group_1006,0.02,42780.0,0.05,0.03,0.06,0.06,0.03
20231010,group_1006,0.03,27715.0,0.05,0.03,0.06,0.06,0.03
20231010,group_1006,0.04,25274.29,0.05,0.03,0.06,0.06,0.03
20231010,group_1006,0.06,28395.0,0.05,0.03,0.06,0.06,0.03
20231010,group_1007,0.01,16882.5,0.03,0.06,0.04,0.01,0.02
20231010,group_1007,0.02,26093.33,0.03,0.06,0.04,0.01,0.02
20231010,group_1007,0.03,16813.33,0.03,0.06,0.04,0.01,0.02
20231010,group_1008,0.03,17722.5,0.04,0.0,0.04,0.01,0.05
20231010,group_1008,0.04,23490.0,0.04,0.0,0.04,0.01,0.05
20231010,group_1008,0.05,19335.0,0.04,0.0,0.04,0.01,0.05
20231010,group_1009,0.01,17130.0,0.03,0.04,0.03,0.03,0.04
20231010,group_1009,0.03,17500.0,0.03,0.04,0.03,0.03,0.04
20231010,group_1009,0.04,16165.0,0.03,0.04,0.03,0.03,0.04
20231010,group_1010,0.03,28280.0,0.05,0.06,0.04,0.02,0.04
20231010,group_1010,0.04,23656.67,0.05,0.06,0.04,0.02,0.04
20231010,group_1010,0.05,26240.0,0.05,0.06,0.04,0.02,0.04
20231010,group_1010,0.06,30140.0,0.05,0.06,0.04,0.02,0.04
20231010,group_1011,0.02,3065.0,0.02,0.04,0.04,0.0,0.01
20231010,group_1011,0.03,3396.67,0.02,0.04,0.04,0.0,0.01
20231010,group_1011,0.04,3530.0,0.02,0.04,0.04,0.0,0.01
20231010,group_1011,0.05,3410.0,0.02,0.04,0.04,0.0,0.01
20231010,group_1012,0.01,7965.0,0.0,0.01,0.04,0.01,0.01
20231010,group_1012,0.02,6575.0,0.0,0.01,0.04,0.01,0.01
20231010,group_1012,0.03,6065.0,0.0,0.01,0.04,0.01,0.01
20231010,group_1012,0.05,7780.0,0.0,0.01,0.04,0.01,0.01
20231010,group_1013,0.01,2520.0,0.04,0.04,0.04,0.01,0.03
20231010,group_1013,0.02,2156.0,0.04,0.04,0.04,0.01,0.03
20231010,group_1013,0.03,2515.0,0.04,0.04,0.04,0.01,0.03
20231010,group_1013,0.04,1280.0,0.04,0.04,0.04,0.01,0.03
20231010,group_1014,0.01,4410.0,0.06,0.02,0.0,0.06,0.04
20231010,group_1014,0.03,3406.67,0.06,0.02,0.0,0.06,0.04
